Index,Date_time,Temperature
1042,11-07-2013,73.8
1043,11-08-2013,73.4
1044,11-09-2013,72.5
1045,11-10-2013,70.9
1046,11-11-2013,68.9
1047,11-12-2013,69
1048,11-13-2013,70.7
1049,11-14-2013,68.5
1050,11-15-2013,67.6
1051,11-16-2013,68.2
1052,11-17-2013,71.8
1053,11-18-2013,72.2
1054,11-19-2013,71.4
1055,11-20-2013,70.4
1056,11-21-2013,68.5
1057,11-22-2013,68.7
1058,11-23-2013,69.5
1059,11-24-2013,73.1
1060,11-25-2013,74.3
1061,11-26-2013,77.4
1062,11-27-2013,76.3
1063,11-28-2013,69.2
1064,11-29-2013,69.9
1065,11-30-2013,72.7
1066,12-01-2013,76
1067,12-02-2013,75.5
1068,12-03-2013,75.5
1069,12-04-2013,72.8
1070,12-05-2013,71.6
1071,12-06-2013,69.2
1072,12-07-2013,65.3
1073,12-08-2013,66.6
1074,12-09-2013,65.5
1075,12-10-2013,65.1
1076,12-11-2013,64.6
1077,12-12-2013,67.1
